"zip","latitude","longitude","city","state","county","exp_count","TIV","AAL","CTE_1","PML_100"
"75103",32.611471,-95.900705,"Canton","TX","Van Zandt",491,149640526.48,17277.905759,157967.8893,
"75104",32.767268,-96.777626,"Cedar Hill","TX","Dallas",2001,824746722.71,15779.719442,155641.0401,
"75105",32.243775,-96.414423,"Chatfield","TX","Navarro",1,105267.03,1.631837,19.881,
"75106",32.767268,-96.777626,"Cedar Hill","TX","Dallas",,,,,
"75109",,,"Corsicana","TX","Navarro",171,28325678.31,16778.417368,165964.7838,
"75110",32.059928,-96.369648,"Corsicana","TX","Navarro",742,115984718.1,54004.66307,540941.2941,
"75114",32.661312,-96.444347,"Crandall","TX","Kaufman",230,51808649.02,10558.652576,83627.4275,
"75115",32.620585,-96.822778,"Desoto","TX","Dallas",2233,933311436.5,26378.252912,248024.5679,
"75116",32.767268,-96.777626,"Duncanville","TX","Dallas",801,190637045.22,12407.701904,112925.9837,
"75117",32.71476,-95.85635,"Edgewood","TX","Van Zandt",104,27497058.92,476.060987,5037.1165,
"75118",32.599614,-96.302743,"Elmo","TX","Kaufman",,,,,
"75119",32.333778,-96.63479,"Ennis","TX","Ellis",440,133490458.44,11686.446785,95709.7725,
"75120",32.334709,-96.633546,"Ennis","TX","Ellis",,,,,
"75121",33.061849,-96.417438,"Copeville","TX","Collin",,,,,
"75123",32.767268,-96.777626,"Desoto","TX","Dallas",1,0,54.836008,496.8375,
"75124",32.289838,-95.791559,"Eustace","TX","Henderson",59,20287887.66,395.438276,4736.2609,
"75125",32.494337,-96.640443,"Ferris","TX","Ellis",229,25207521.17,12140.405661,98313.8082,
"75126",32.723931,-96.450819,"Forney","TX","Kaufman",2062,1175201699.93,36950.756313,297839.0129,
"75127",32.685045,-95.79425,"Fruitvale","TX","Van Zandt",25,7688995.87,164.921046,1634.8589,
"75132",32.955476,-96.367821,"Fate","TX","Rockwall",,,,,
"75134",32.621185,-96.76442,"Lancaster","TX","Dallas",588,162260109.87,8433.370991,72980.5119,
"75135",33.076823,-96.219803,"Caddo Mills","TX","Hunt",242,46843921.42,6372.681566,42957.4268,
"75137",32.767268,-96.777626,"Duncanville","TX","Dallas",861,299456187.82,7055.258646,68530.1304,
"75138",32.767268,-96.777626,"Duncanville","TX","Dallas",,,,,
"75140",32.661269,-95.77607,"Grand Saline","TX","Van Zandt",156,48799074.88,1059.793326,10436.9868,
"75141",32.633257,-96.689174,"Hutchins","TX","Dallas",79,20115643.16,8334.372377,62709.4423,
"75142",32.581306,-96.265477,"Kaufman","TX","Kaufman",554,153514343.55,22494.501955,193411.9015,
"75143",32.24862,-96.216065,"Kemp","TX","Kaufman",299,107011054.74,3264.548207,37301.7732,
"75144",32.124332,-96.368686,"Kerens","TX","Navarro",64,23253045.37,519.265261,6623.9777,
"75146",32.580136,-96.748525,"Lancaster","TX","Dallas",751,203157152.11,20159.390529,169589.026,
"75147",32.463647,-96.135356,"Mabank","TX","Kaufman",219,40090058.06,18245.142013,178855.6261,
"75148",32.146014,-96.029222,"Malakoff","TX","Henderson",152,66472082.48,1345.109433,17145.0571,
"75149",32.777779,-96.62315,"Mesquite","TX","Dallas",2211,465432557.52,44893.644382,336778.9649,
"75150",32.790964,-96.635868,"Mesquite","TX","Dallas",2297,482601025.32,54496.227565,391713.1459,
"75151",32.062395,-96.473459,"Corsicana","TX","Navarro",,,,,
"75152",32.460524,-96.675575,"Palmer","TX","Ellis",56,16120252.81,314.882846,3333.988,
"75153",32.165005,-96.338746,"Powell","TX","Navarro",4,2842899.57,86.924844,1145.7807,
"75154",32.484383,-96.795429,"Red Oak","TX","Ellis",960,373381497.1,5165.915617,56247.3432,
"75155",32.300757,-96.735335,"Rice","TX","Ellis",90,6190882.91,5382.451402,43369.0176,
"75157",32.455407,-96.439495,"Rosser","TX","Kaufman",6,511314.23,14.610269,145.0763,
"75158",32.463618,-96.384263,"Scurry","TX","Kaufman",142,24119919.76,5313.143845,46140.2519,
"75159",32.620763,-96.573555,"Seagoville","TX","Dallas",390,124298156.44,2386.521289,21701.8537,
"75160",32.641903,-96.25138,"Terrell","TX","Kaufman",854,240587472.76,36319.025097,274374.7534,
"75161",32.733179,-96.195026,"Terrell","TX","Kaufman",114,35105094.57,881.969852,7970.7044,
"75163",32.208934,-96.114682,"Trinidad","TX","Henderson",94,51524582.44,1156.320729,15068.2714,
"75164",33.084304,-96.321337,"Josephine","TX","Collin",1,0,0.15405,0.3041,
"75165",32.376984,-96.843682,"Waxahachie","TX","Ellis",996,383401729.01,17718.885145,159221.5251,
"75166",33.013879,-96.437656,"Lavon","TX","Collin",155,69272439.4,767.516424,6885.3606,
"75167",32.377291,-96.916207,"Waxahachie","TX","Ellis",215,94606897.54,1145.245555,13856.0867,
"75168",32.374937,-96.716638,"Waxahachie","TX","Ellis",,,,,
"75169",32.695514,-95.974996,"Wills Point","TX","Van Zandt",351,131751575.92,2261.695585,22995.7846,
"75172",32.603835,-96.673223,"Wilmer","TX","Dallas",50,8047375.44,7061.161572,55488.9741,
"75173",33.073224,-96.428356,"Nevada","TX","Collin",122,43698229.14,624.071857,4917.8849,
"75180",32.721225,-96.615271,"Mesquite","TX","Dallas",493,117560798.49,6215.479839,47812.8963,
"75181",32.727857,-96.564919,"Mesquite","TX","Dallas",1131,369291750.26,19687.704723,154895.865,
"75182",32.797048,-96.561606,"Sunnyvale","TX","Dallas",283,189263877.7,3449.216956,27792.9006,
"75185",32.740332,-96.561846,"Mesquite","TX","Dallas",,,,,
"75187",32.767268,-96.777626,"Mesquite","TX","Dallas",,,,,
"75189",32.919754,-96.35631,"Royse City","TX","Rockwall",787,328456260.68,4035.949881,34323.0762,
"75201",32.781179,-96.790329,"Dallas","TX","Dallas",985,125002316.05,50061.521972,380088.7811,
"75202",32.767268,-96.777626,"Dallas","TX","Dallas",319,18189487.63,8664.65581,63051.651,
"75203",32.741481,-96.795879,"Dallas","TX","Dallas",182,50393690.13,552.803155,5072.9957,
"75204",32.800028,-96.781229,"Dallas","TX","Dallas",2202,233547143.56,30954.051303,237001.3751,
"75205",32.826028,-96.784329,"Dallas","TX","Dallas",1288,725913414.25,17856.117787,140877.4804,
"75206",32.833881,-96.771528,"Dallas","TX","Dallas",2197,611423848.42,24991.54192,187940.6404,
"75207",32.76313,-96.798372,"Dallas","TX","Dallas",493,188012501.73,12965.917399,93622.1572,
"75208",32.736344,-96.82303,"Dallas","TX","Dallas",909,394535628.27,35583.108722,225585.3256,
"75209",32.767268,-96.777626,"Dallas","TX","Dallas",940,421609340.31,10975.459966,85010.6669,
"75210",32.769479,-96.750478,"Dallas","TX","Dallas",53,8411219.63,1292.198546,9606.8353,
"75211",32.736481,-96.835013,"Dallas","TX","Dallas",848,183217821.07,11939.280489,98156.3203,
"75212",32.767268,-96.777626,"Dallas","TX","Dallas",342,140033475.58,8481.773036,62488.2883,
"75214",32.841252,-96.698402,"Dallas","TX","Dallas",2205,1073527787.29,11891.124709,101842.5037,
"75215",32.75368,-96.76587,"Dallas","TX","Dallas",231,47426686.41,8283.919339,61255.3671,
"75216",32.682883,-96.779278,"Dallas","TX","Dallas",549,135987613.42,7169.433421,56698.1758,
"75217",32.702531,-96.684525,"Dallas","TX","Dallas",865,215385838.85,4148.127756,35996.651,
"75218",32.838526,-96.699475,"Dallas","TX","Dallas",1649,610363241.73,9902.38295,78947.9243,
"75219",32.767268,-96.777626,"Dallas","TX","Dallas",1412,289355383.1,16189.064535,125059.833,
"75220",32.778412,-96.806376,"Dallas","TX","Dallas",973,391785876.32,14541.724684,108661.046,
"75221",32.814728,-96.787725,"Dallas","TX","Dallas",,,,,
"75222",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75223",32.794228,-96.749578,"Dallas","TX","Dallas",316,115258724.23,1701.346305,14340.6764,
"75224",32.710281,-96.82623,"Dallas","TX","Dallas",532,163137312.58,2817.014518,26365.7751,
"75225",32.851127,-96.771829,"Dallas","TX","Dallas",1598,960804513.4,21985.022148,166368.4662,
"75226",32.783879,-96.775578,"Dallas","TX","Dallas",208,53788995.85,1175.849134,9435.5139,
"75227",32.773128,-96.685609,"Dallas","TX","Dallas",917,276865484.48,7768.290275,61853.244,
"75228",32.832277,-96.682075,"Dallas","TX","Dallas",1734,550085446.46,12998.37325,101711.715,
"75229",32.767268,-96.777626,"Dallas","TX","Dallas",1841,925060124.48,11404.570668,92263.5837,
"75230",32.886576,-96.769578,"Dallas","TX","Dallas",1664,905837902.39,16195.778929,118375.2549,
"75231",32.880025,-96.740103,"Dallas","TX","Dallas",964,309437157.19,18208.51519,110384.9186,
"75232",32.652934,-96.820845,"Dallas","TX","Dallas",729,241181065.38,5837.868205,55338.6572,
"75233",32.767268,-96.777626,"Dallas","TX","Dallas",275,96995286.12,2107.412386,20032.8584,
"75234",32.909545,-96.819289,"Dallas","TX","Dallas",1381,437709026.3,15218.910293,108118.0675,
"75235",32.692682,-96.623022,"Dallas","TX","Dallas",827,133067950.1,46540.219922,357578.8957,
"75236",32.767268,-96.777626,"Dallas","TX","Dallas",283,74196793.36,8801.722832,75964.2727,
"75237",32.767268,-96.777626,"Dallas","TX","Dallas",398,68048754.76,22108.532166,189262.537,
"75238",32.878923,-96.704725,"Dallas","TX","Dallas",1586,701962268.76,11939.673348,91801.786,
"75239",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75240",32.910185,-96.789191,"Dallas","TX","Dallas",849,218582925.92,14606.986954,99354.2119,
"75241",32.660114,-96.759227,"Dallas","TX","Dallas",580,236021141.89,2799.105126,25209.7504,
"75242",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75243",32.777979,-96.733826,"Dallas","TX","Dallas",1636,581949878.8,120895.889022,765808.9152,
"75244",32.767268,-96.777626,"Dallas","TX","Dallas",961,333022393.17,8218.775174,43232.9661,
"75245",32.922499,-96.535191,"Dallas","TX","Dallas",,,,,
"75246",32.793328,-96.773179,"Dallas","TX","Dallas",104,36569489.42,1206.536753,9314.49,
"75247",32.660247,-96.752254,"Dallas","TX","Dallas",332,303789461.89,6241.385074,43288.0364,
"75248",32.986006,-96.767999,"Dallas","TX","Dallas",2008,855356877.64,13635.613433,100165.3512,
"75249",32.767268,-96.777626,"Dallas","TX","Dallas",471,160359590.06,2008.992635,20619.8059,
"75250",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75251",32.895102,-96.734178,"Dallas","TX","Dallas",188,7597789.31,8924.751924,62323.4487,
"75252",32.986259,-96.768049,"Dallas","TX","Dallas",1418,566361782.85,18401.404048,127636.7703,
"75253",32.672132,-96.60847,"Dallas","TX","Dallas",237,56463940.21,2046.299495,16663.762,
"75254",,,"Dallas","TX","Dallas",864,238103247.31,11872.166411,82989.0752,
"75258",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75260",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75261",32.767268,-96.777626,"Dallas","TX","Dallas",203,46614726.02,38848.076547,263437.7447,
"75262",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75263",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75264",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75265",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75266",32.767268,-96.777626,"Dallas","TX","Dallas",2,0,27.6615,187.0513,
"75267",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75270",32.767268,-96.777626,"Dallas","TX","Dallas",2,0,0.03457,0.2491,
"75275",32.767268,-96.777626,"Dallas","TX","Dallas",2,0,1.646864,0.0159,
"75277",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75283",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75284",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75285",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75286",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75287",32.767268,-96.777626,"Dallas","TX","Dallas",2010,529927331.95,23717.28334,168093.8298,
"75295",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75301",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75303",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75310",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75312",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75313",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75315",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75320",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75323",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75326",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75336",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75339",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75342",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75346",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75353",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75354",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75355",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75356",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75357",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75359",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75360",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75363",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75364",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75367",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75368",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75370",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75371",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75372",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75373",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75374",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75376",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75378",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75379",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75380",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75381",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75382",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75386",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75387",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75388",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75389",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75390",32.767268,-96.777626,"Dallas","TX","Dallas",6,0,368.474771,2950.0598,
"75391",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75392",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75393",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75394",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75395",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75396",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75397",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75398",32.767268,-96.777626,"Dallas","TX","Dallas",,,,,
"75401",33.104859,-96.115491,"Greenville","TX","Hunt",500,485190341.98,12758.674134,76217.9815,
"75402",33.104707,-96.092747,"Greenville","TX","Hunt",980,321582305.71,16253.158627,113411.8032,
"75403",33.218505,-96.048665,"Greenville","TX","Hunt",,,,,
"75404",33.056265,-96.080973,"Greenville","TX","Hunt",1,0,19.594546,131.4847,
"75407",33.152612,-96.47527,"Princeton","TX","Collin",473,119127842.15,11650.500924,71707.3365,
"75409",33.323709,-96.524804,"Anna","TX","Collin",499,158293754.44,9962.613046,59710.0901,
"75410",32.815881,-95.705636,"Alba","TX","Wood",93,35626733.82,528.107739,6019.4758,
"75411",33.65973,-95.582906,"Arthur City","TX","Lamar",28,9133184.95,81.543567,911.6636,
"75412",33.639683,-95.021683,"Bagwell","TX","Red River",9,1218248.3,40.954764,122.874,
"75413",33.416579,-96.213438,"Bailey","TX","Fannin",,,,,
"75414",33.623738,-96.442444,"Bells","TX","Grayson",149,31494771.04,2463.530228,13597.7686,
"75415",33.356865,-95.584162,"Ben Franklin","TX","Delta",6,1618275.12,100.805988,178.5421,
"75416",33.600079,-95.520367,"Blossom","TX","Lamar",70,25421039.21,248.063655,3019.4332,
"75417",33.470494,-95.211712,"Bogata","TX","Red River",51,13640118,234.165587,2364.5587,
"75418",33.527267,-96.172998,"Bonham","TX","Fannin",489,108867207.29,7634.20617,42830.5839,
"75420",33.168606,-95.585464,"Brashear","TX","Hopkins",29,11354174.83,127.628543,1479.581,
"75421",33.655316,-95.646417,"Brookston","TX","Lamar",15,5353606.63,43.012082,534.6865,
"75422",33.12254,-95.934428,"Campbell","TX","Hunt",115,26293576.37,1728.023686,13181.3138,
"75423",33.23896,-96.175726,"Celeste","TX","Hunt",213,16259561.7,4682.576487,29277.5256,
"75424",33.318638,-96.396186,"Blue Ridge","TX","Collin",141,25351827.42,2735.229323,17711.759,
"75425",33.65973,-95.582906,"Chicota","TX","Lamar",,,,,
"75426",33.61306,-95.096511,"Clarksville","TX","Red River",168,58194320.48,2508.905566,19472.4188,
"75428",33.289045,-95.976965,"Commerce","TX","Hunt",171,357337494.16,5515.723471,11130.3263,
"75429",33.237722,-95.90886,"Commerce","TX","Hunt",,,,,
"75431",33.095582,-95.656717,"Como","TX","Hopkins",91,10853992.9,3089.175253,33611.168,
"75432",33.344751,-95.74361,"Cooper","TX","Delta",111,15563313.65,3649.678701,33575.4553,
"75433",33.136079,-95.844353,"Cumby","TX","Hopkins",53,17443728.51,303.579265,3048.371,
"75434",33.65973,-95.582906,"Cunningham","TX","Lamar",,,,,
"75435",33.530359,-95.318244,"Deport","TX","Lamar",26,6815451.82,140.118335,1488.1927,
"75436",33.664645,-95.262837,"Detroit","TX","Red River",42,14711135.47,206.360306,1828.2333,
"75437",33.168606,-95.585464,"Dike","TX","Hopkins",20,9222387.96,112.832914,1406.216,
"75438",33.57047,-96.054433,"Dodd City","TX","Fannin",24,6660264.1,56.227404,572.3495,
"75439",33.575694,-96.138464,"Ector","TX","Fannin",97,8872127.45,979.107352,6683.2677,
"75440",32.834006,-95.724069,"Emory","TX","Rains",274,67233283.46,5872.821266,52950.0085,
"75441",33.356865,-95.584162,"Enloe","TX","Delta",,,,,
"75442",33.218463,-96.379009,"Farmersville","TX","Collin",185,63381892.49,950.772457,7359.517,
"75443",33.469719,-96.111103,"Gober","TX","Fannin",,,,,
"75444",32.777228,-95.407675,"Golden","TX","Wood",,,,,
"75446",33.488056,-96.085924,"Honey Grove","TX","Fannin",50,23928224.57,338.483766,3011.462,
"75447",33.58203,-95.921449,"Ivanhoe","TX","Fannin",73,8922217.69,1353.056851,8301.4726,
"75448",33.356865,-95.584162,"Klondike","TX","Delta",9,2174736.14,30.376143,315.8128,
"75449",33.494184,-96.150371,"Ladonia","TX","Fannin",12,2496860.16,43.309161,402.919,
"75450",33.356865,-95.584162,"Lake Creek","TX","Delta",,,,,
"75451",32.989797,-94.936022,"Leesburg","TX","Camp",21,10176214.21,107.858741,1247.2843,
"75452",33.41874,-96.238027,"Leonard","TX","Fannin",254,55285114.87,3716.386033,23836.2782,
"75453",33.012331,-95.933534,"Lone Oak","TX","Hunt",150,24777941.51,5124.42855,37243.3031,
"75454",33.283706,-96.53316,"Melissa","TX","Collin",351,120251548.65,4200.408937,26153.5932,
"75455",33.22101,-94.984645,"Mount Pleasant","TX","Titus",1096,316413127.55,28704.782163,227977.1617,
"75456",33.19045,-94.967456,"Mount Pleasant","TX","Titus",,,,,
"75457",33.15396,-95.217812,"Mount Vernon","TX","Franklin",307,126860820.5,4064.352362,40007.01,
"75458",33.242656,-96.291572,"Merit","TX","Hunt",,,,,
"75459",33.535538,-96.655494,"Howe","TX","Grayson",188,37499958.99,4027.874201,23120.6641,
"75460",33.612433,-95.464896,"Paris","TX","Lamar",754,371545738.78,8429.874546,59608.3311,
"75461",33.663213,-95.460797,"Paris","TX","Lamar",1,0,73.641472,749.2064,
"75462",33.680451,-95.490539,"Paris","TX","Lamar",548,256035924.15,23369.551381,29518.6047,
"75468",33.621656,-95.466406,"Pattonville","TX","Lamar",12,4000347.14,42.800555,540.8243,
"75469",33.442173,-95.851141,"Pecan Gap","TX","Delta",11,1967043.83,48.215378,498.5635,
"75470",33.65973,-95.582906,"Petty","TX","Lamar",,,,,
"75471",33.168606,-95.585464,"Pickton","TX","Hopkins",34,10966575.55,236.663457,2903.325,
"75472",32.917861,-95.898171,"Point","TX","Rains",92,30634837.86,504.114404,4978.0965,
"75473",33.792741,-95.522757,"Powderly","TX","Lamar",157,60959668.76,455.985731,5626.4242,
"75474",32.934537,-96.121946,"Quinlan","TX","Hunt",474,111021663.56,13350.560539,92563.1626,
"75475",33.484594,-96.254127,"Randolph","TX","Fannin",,,,,
"75476",33.670261,-96.276105,"Ravenna","TX","Fannin",23,11127789.21,88.371404,844.6644,
"75477",33.544969,-95.721734,"Roxton","TX","Lamar",78,7842574.89,1274.073288,12435.9313,
"75478",33.168606,-95.585464,"Saltillo","TX","Hopkins",41,3983354.21,646.144499,7664.4495,
"75479",33.555782,-96.27085,"Savoy","TX","Fannin",79,9920814.68,1347.33757,8252.5187,
"75480",33.047785,-95.196153,"Scroggins","TX","Franklin",213,118116059.88,1638.809584,18708.4244,
"75481",33.168606,-95.585464,"Sulphur Bluff","TX","Hopkins",15,5708768.5,85.717882,1006.4764,
"75482",33.126435,-95.600838,"Sulphur Springs","TX","Hopkins",911,329977804.62,6208.500849,68786.8813,
"75483",33.168606,-95.585464,"Sulphur Springs","TX","Hopkins",,,,,
"75485",33.361524,-96.467617,"Westminster","TX","Collin",,,,,
"75486",33.65973,-95.582906,"Sumner","TX","Lamar",62,23362155.46,162.687446,2079.2353,
"75487",33.175662,-95.216724,"Talco","TX","Franklin",25,8651377.03,83.128192,922.9244,
"75488",33.613994,-96.114265,"Telephone","TX","Fannin",18,3923012.06,49.121371,381.4553,
"75489",33.529674,-96.483563,"Tom Bean","TX","Grayson",,,,,
"75490",33.413778,-96.30401,"Trenton","TX","Fannin",78,26891260.9,433.051405,3019.0233,
"75491",33.502316,-96.446845,"Whitewright","TX","Grayson",192,47634317.62,3327.669624,20789.8703,
"75492",33.563367,-96.000216,"Windom","TX","Fannin",14,4262234.76,112.574492,600.9659,
"75493",33.166579,-95.109,"Winfield","TX","Titus",24,781276.02,440.634647,3911.075,
"75494",32.944701,-95.306215,"Winnsboro","TX","Wood",638,195799420.73,5688.875317,63874.9312,
"75495",33.541018,-96.6356,"Van Alstyne","TX","Grayson",249,102386241.07,1974.116565,13930.0274,
"75496",33.32576,-96.056153,"Wolfe City","TX","Hunt",104,20289595.03,3143.771337,16137.8444,
"75497",32.891514,-95.579297,"Yantis","TX","Wood",150,55675725.33,2807.509602,29400.849,
"75501",33.411321,-94.177354,"Texarkana","TX","Bowie",919,318590264.23,21769.647591,143530.233,
"75503",33.464376,-94.116906,"Texarkana","TX","Bowie",1673,648901408.37,21652.849046,159403.0624,
"75504",33.476552,-94.39495,"Texarkana","TX","Bowie",1,0,41.680507,292.4031,
"75505",33.46238,-94.0715,"Texarkana","TX","Bowie",,,,,
"75507",33.393447,-94.340437,"Texarkana","TX","Bowie",,,,,
"75550",33.582918,-94.915595,"Annona","TX","Red River",18,3130773.44,91.355702,682.8976,
"75551",33.08447,-94.242023,"Atlanta","TX","Cass",544,156020005.18,7540.073657,62457.2027,
"75554",33.551468,-94.772766,"Avery","TX","Red River",28,5429986.88,131.856007,875.6302,
"75555",33.007551,-94.074752,"Bivins","TX","Cass",119,20656015.42,1497.793957,12245.8643,
"75556",33.095778,-94.348359,"Bloomburg","TX","Cass",19,6474689.64,56.637324,646.6032,
"75558",33.19045,-94.967456,"Cookville","TX","Titus",31,10281815.85,127.125572,1247.6846,
"75559",33.506028,-94.589575,"De Kalb","TX","Bowie",68,31534635.04,293.847191,2451.5559,
"75560",33.095778,-94.348359,"Douglassville","TX","Cass",15,7488883.02,72.216592,731.1699,
"75561",33.407128,-94.337772,"Hooks","TX","Bowie",183,71505337.33,573.331289,5469.7736,
"75562",33.008643,-94.361886,"Kildare","TX","Cass",,,,,
"75563",33.069718,-94.264576,"Linden","TX","Cass",182,69758397.47,706.347973,7218.0727,
"75564",32.795866,-94.28917,"Lodi","TX","Marion",,,,,
"75565",33.095778,-94.348359,"Mc Leod","TX","Cass",,,,,
"75566",33.095778,-94.348359,"Marietta","TX","Cass",11,4017873.67,34.854207,343.4725,
"75567",33.340864,-94.317527,"Maud","TX","Bowie",215,25261536.41,3140.119999,22324.4552,
"75568",33.164839,-94.686156,"Naples","TX","Morris",47,20635411.58,1082.242424,7111.3531,
"75569",33.406372,-94.223069,"Nash","TX","Bowie",86,22745378.27,348.284299,2860.2373,
"75570",33.421142,-94.372021,"New Boston","TX","Bowie",297,96701770.26,1174.798401,9329.8156,
"75571",33.179537,-94.739141,"Omaha","TX","Morris",167,17328562.55,1562.151131,11403.3347,
"75572",33.155715,-94.153684,"Queen City","TX","Cass",77,30309299.92,273.122851,3068.2186,
"75573",33.357968,-94.25707,"Redwater","TX","Bowie",,,,,
"75574",33.476552,-94.39495,"Simms","TX","Bowie",23,6730228.59,71.26684,545.6383,
"75599",33.476552,-94.39495,"Texarkana","TX","Bowie",,,,,
"75601",32.517846,-94.730285,"Longview","TX","Gregg",643,251021947.95,18316.224435,155112.9989,
"75602",32.434239,-94.747488,"Longview","TX","Gregg",418,346970705.71,61853.435389,433991.2937,
"75603",32.419782,-94.690041,"Longview","TX","Gregg",187,74152239.6,6630.92309,44660.1813,
"75604",32.493577,-94.827415,"Longview","TX","Gregg",835,346029100.76,8888.857201,71631.4069,
"75605",32.505708,-94.718839,"Longview","TX","Gregg",1271,480431955.21,54659.73412,461933.0804,
"75606",32.369393,-94.616062,"Longview","TX","Gregg",,,,,
"75607",32.51121,-94.783493,"Longview","TX","Gregg",,,,,
"75608",32.570051,-94.848063,"Longview","TX","Gregg",,,,,
"75615",32.51121,-94.783493,"Longview","TX","Gregg",,,,,
"75630",32.895799,-94.574658,"Avinger","TX","Cass",99,21989180.31,273.400544,2901.5738,
"75631",32.233362,-94.456952,"Beckville","TX","Panola",26,9391750.71,266.789182,2560.863,
"75633",32.183133,-94.309189,"Carthage","TX","Panola",314,376612306.01,38454.439777,122533.6951,
"75636",33.122567,-94.735972,"Cason","TX","Morris",,,,,
"75637",32.102729,-94.493543,"Clayton","TX","Panola",,,,,
"75638",33.044611,-94.739524,"Daingerfield","TX","Morris",302,73106293.78,5859.231235,47380.6758,
"75639",32.259146,-94.21128,"De Berry","TX","Panola",23,9651904.74,175.039794,1811.5047,
"75640",32.769819,-94.703213,"Diana","TX","Upshur",174,49621720.09,3284.686601,27486.9889,
"75641",32.51121,-94.783493,"Easton","TX","Gregg",,,,,
"75642",32.386275,-94.210541,"Elysian Fields","TX","Harrison",,,,,
"75643",32.033446,-94.380023,"Gary","TX","Panola",52,5286286.49,2775.457845,22682.8398,
"75644",32.712654,-94.909365,"Gilmer","TX","Upshur",536,113477897.33,8344.118948,75595.3213,
"75645",,,"Gilmer","TX","Upshur",285,113597709.97,2843.895875,28930.7475,
"75647",32.477189,-94.9327,"Gladewater","TX","Gregg",463,90843630.65,12981.712147,113644.8153,
"75650",32.526928,-94.573183,"Hallsville","TX","Harrison",278,112323674.16,1940.158714,20974.1399,
"75651",32.676919,-94.531537,"Harleton","TX","Harrison",53,24834695.7,318.587154,3519.2144,
